1616,12
47,1.00,1.00,-0.45075,2.02913,2.55363,0.2741,-0.46389,-0.10774,-0.36141,-0.1055,-0.52549
48,1.00,1.00,-0.37298,1.25375,-0.78456,-0.34929,-0.55315,-0.14001,-0.63361,-0.1055,-0.39083
50,1.00,1.00,-0.45593,-1.07238,-0.78456,-0.60431,-0.46771,-0.14646,-0.3444,-0.1055,-0.50866
51,1.00,1.00,-0.36952,2.02913,-0.78456,-0.49097,-0.53972,-0.1271,-0.58257,-0.1055,-0.49182
52,1.00,1.00,-0.26323,1.25375,1.21835,-0.20761,-0.09466,-0.14001,0.39849,-0.1055,0.21515
53,1.00,1.00,-0.3315,0.47837,0.55072,-0.57598,-0.51195,-0.01093,0.74441,-0.1055,-0.55915
54,1.00,1.00,0.19043,1.25375,-0.11692,-0.60431,-0.22315,-0.10128,-0.63928,-0.1055,1.17461
55,1.00,1.00,0.3235,2.02913,-0.78456,-0.1226,-0.52715,-0.16583,-0.45214,-0.1055,-0.28983
56,1.00,1.00,-0.46803,-0.29701,-0.11692,-0.85933,-0.49201,-0.15292,-0.08354,-0.1055,-0.55915
57,1.00,1.00,1.12367,-1.07238,-0.78456,-0.97268,-0.55507,-0.16583,-0.97953,-0.1055,-0.57599
58,1.00,1.00,-0.38939,0.47837,0.55072,-0.34929,-0.40291,-0.14001,0.13196,-0.1055,-0.45816
59,1.00,1.00,1.43907,3.57989,9.89763,0.9825,0.67168,1.44125,-0.54288,-0.1055,-0.37399
60,1.00,1.00,-0.27447,0.47837,0.55072,0.35911,0.06257,-0.13356,0.11494,-0.1055,0.26565
62,1.00,1.00,-0.31422,-0.29701,-0.78456,-0.80266,-0.54892,-0.12065,-0.4011,-0.1055,-0.54232
63,1.00,1.00,-0.47148,1.25375,-0.78456,-0.17927,-0.36133,-0.16583,-0.44647,-0.1055,-0.54232
64,1.00,1.00,0.9785,1.25375,-0.78456,-0.46263,-0.54523,-0.14001,-0.70166,-0.1055,-0.49182
65,1.00,1.00,0.95517,2.02913,0.55072,0.72747,-0.48204,-0.12065,-0.70166,-0.1055,-0.45816
68,1.00,1.00,-0.15435,0.47837,-0.78456,-0.74599,-0.50365,-0.16583,-0.66764,-0.1055,-0.54232
69,1.00,1.00,-0.10856,1.25375,1.21835,0.13242,-0.49461,0.2666,0.69904,-0.1055,-0.55915
70,1.00,1.00,-0.39544,1.25375,1.88599,-0.29262,-0.21434,3.66792,-0.58824,-0.1055,-0.55915
71,0.00,1.00,-0.35396,1.25375,-0.11692,-0.80266,-0.53792,-0.14646,-0.66196,-0.1055,-0.52549
72,1.00,1.00,-0.20361,1.25375,-0.11692,-0.26428,-0.43565,-0.14646,-0.25366,-0.1055,-0.35716
73,1.00,1.00,-0.43692,1.25375,-0.11692,-0.5193,-0.55286,-0.13356,-0.76404,-0.1055,-0.40766
74,1.00,1.00,-0.35137,2.02913,-0.11692,0.18909,-0.31581,-0.15292,-0.04951,-0.1055,-0.07101
75,1.00,1.00,-0.1388,0.47837,1.88599,-0.40596,-0.49679,0.54413,-0.29336,-0.1055,-0.55915
76,0.00,1.00,1.91779,1.25375,-0.78456,-0.40596,-0.52917,-0.11419,-0.67331,-0.1055,-0.30666
77,1.00,1.00,-0.39631,1.25375,-0.78456,-0.71765,-0.42286,-0.14646,-0.01549,-0.1055,-0.54232
78,1.00,1.00,0.50669,2.02913,1.21835,0.81248,0.79075,-0.01093,-0.52019,-0.1055,-0.2225
79,1.00,1.00,-0.37125,-0.29701,0.55072,-0.63265,-0.54366,-0.14001,0.47221,-0.1055,-0.39083
80,1.00,1.00,-0.47321,0.47837,0.55072,-0.00926,-0.541,-0.15292,-0.36708,-0.1055,-0.50866
81,1.00,1.00,9.00526,0.47837,-0.11692,0.61413,-0.50804,-0.14001,0.13196,-0.1055,0.23198
82,1.00,1.00,-0.37211,1.25375,1.21835,0.9825,-0.50884,-0.08838,-0.67331,-0.1055,-0.47499
83,1.00,1.00,0.42633,-0.29701,-0.11692,-0.80266,-0.50541,-0.14001,-0.5769,-0.1055,1.46076
85,1.00,1.00,-0.37902,1.25375,0.55072,0.18909,-0.32456,-0.10128,-0.35007,-0.1055,-0.44133
86,1.00,1.00,-0.47667,-1.07238,-0.78456,-0.97268,-0.55921,-0.16583,-0.99087,-0.1055,-0.57599
87,1.00,1.00,0.65014,1.25375,3.22127,-0.03759,-0.50669,-0.09483,0.60264,-0.1055,0.24881
88,1.00,1.00,0.44966,2.80451,-0.11692,0.07575,-0.54491,-0.13356,-0.81508,-0.1055,-0.54232
89,1.00,1.00,-0.25718,-1.07238,-0.78456,-0.97268,-0.56174,-0.15292,-1.00222,-0.1055,-0.57599
91,1.00,1.00,-0.27187,0.47837,1.88599,1.35086,-0.47367,-0.13356,0.80679,-0.1055,3.05986
92,0.00,1.00,-0.40063,-1.07238,-0.78456,-0.97268,-0.43581,-0.16583,-0.94551,-0.1055,-0.57599
93,1.00,1.00,-0.22867,-0.29701,-0.78456,-0.74599,-0.45896,-0.13356,-0.59958,-0.1055,-0.54232
94,1.00,1.00,-0.12757,0.47837,-0.11692,0.35911,0.09482,-0.14001,-0.02116,-0.1055,-0.49182
95,1.00,1.00,-0.42741,0.47837,-0.11692,-0.09427,-0.40971,0.16979,0.02421,-0.1055,-0.47499
96,1.00,1.00,-0.19065,-0.29701,-0.78456,-0.80266,-0.52346,-0.15937,-0.09488,-0.1055,-0.18884
97,1.00,1.00,-0.32286,2.02913,0.55072,0.10409,-0.52093,-0.14646,-0.58824,-0.1055,-0.03734
98,0.00,1.00,0.27857,1.25375,0.55072,-0.71765,-0.50884,-0.02384,-0.67331,-0.1055,-0.18884
99,1.00,1.00,-0.42655,1.25375,1.21835,-0.37762,-0.04275,-0.06901,-0.63928,-0.1055,-0.54232
100,1.00,1.00,4.98713,0.47837,-0.78456,0.04741,0.13794,1.39607,-0.45214,-0.1055,-0.3235
101,1.00,1.00,-0.21657,2.02913,-0.78456,-0.85933,-0.56116,-0.16583,-0.92282,-0.1055,-0.57599
102,1.00,1.00,-0.46025,0.47837,0.55072,2.28595,-0.22379,-0.08192,-0.36141,-0.1055,-0.52549
103,1.00,1.00,-0.33927,-1.07238,-0.78456,-0.68932,2.79527,-0.13356,0.10927,-0.1055,-0.47499
104,1.00,1.00,-0.32804,-1.07238,-0.78456,-0.68932,2.79527,-0.13356,0.10927,-0.1055,-0.47499
105,1.00,1.00,-0.36693,-1.07238,-0.78456,-0.68932,2.79527,-0.13356,0.10927,-0.1055,-0.47499
106,1.00,1.00,-0.44902,2.02913,2.55363,0.2741,-0.46389,-0.10774,-0.36141,-0.1055,-0.52549
107,1.00,1.00,-0.02128,-0.29701,-0.11692,-0.91601,-0.55318,-0.10128,-0.50318,-0.1055,-0.273
109,1.00,1.00,-0.42914,-1.07238,-0.78456,-0.40596,-0.47223,-0.10128,-0.21964,-0.1055,-0.52549
110,1.00,1.00,-0.09473,0.47837,0.55072,-0.46263,0.25794,-0.10774,0.63666,-0.1055,-0.172
118,1.00,1.00,-0.30989,1.25375,-0.78456,-0.77433,-0.54606,-0.13356,-0.47483,-0.1055,-0.45816
119,1.00,1.00,-0.15954,-0.29701,-0.11692,-0.63265,-0.54222,-0.15292,-0.73569,-0.1055,-0.54232
120,1.00,1.00,-0.48445,-1.07238,-0.78456,-0.97268,-0.55921,-0.16583,-0.99087,-0.1055,-0.57599
121,1.00,1.00,0.46522,0.47837,0.55072,-0.80266,0.87712,-0.1271,-0.72434,-0.1055,-0.40766
124,1.00,1.00,0.80827,1.25375,3.22127,0.38744,-0.51192,-0.08192,0.64233,-0.1055,0.53497
125,1.00,1.00,0.57755,2.02913,4.55654,0.30244,-0.51474,-0.09483,0.55727,-0.1055,0.23198
126,1.00,1.00,0.90419,0.47837,-0.78456,-0.49097,-0.52949,-0.16583,-0.59391,-0.1055,0.21515
127,1.00,1.00,-0.11115,1.25375,5.22418,0.33077,-0.04128,16.20828,-0.59958,-0.1055,-0.35716
129,1.00,1.00,-0.2857,-0.29701,-0.78456,-0.34929,-0.48172,-0.16583,-0.7527,-0.1055,-0.47499
130,1.00,1.00,-0.40235,1.25375,1.88599,-0.49097,-0.3419,-0.00447,-0.40678,-0.1055,-0.34033
136,1.00,1.00,0.90591,1.25375,-0.78456,-0.23595,-0.00854,-0.14646,-0.54288,-0.1055,-0.42449
138,1.00,1.00,-0.36606,0.47837,0.55072,-0.00926,-0.53766,-0.05611,-0.4408,-0.1055,-0.34033
139,1.00,1.00,-0.45679,1.25375,-0.78456,-0.26428,-0.37512,-0.05611,-0.62227,-0.1055,-0.44133
140,1.00,1.00,0.73136,-1.07238,-0.11692,-0.80266,0.08594,-0.14646,0.60264,-0.1055,-0.49182
141,1.00,1.00,-0.34964,0.47837,-0.11692,-0.06593,-0.46396,-0.14001,-0.1289,-0.1055,-0.45816
142,1.00,1.00,-0.30298,-0.29701,-0.11692,1.94592,1.79721,-0.1271,2.42298,-0.1055,1.19144
143,1.00,1.00,-0.44642,0.47837,0.55072,-0.66098,-0.37489,-0.14646,-0.36141,0.93406,-0.18884
144,1.00,1.00,0.8774,-1.07238,-0.78456,-0.97268,-0.44296,-0.16583,-0.55989,0.93406,-0.55915
145,1.00,1.00,-0.15349,1.25375,0.55072,1.49254,-0.44764,-0.10128,-0.51452,-0.1055,0.73696
149,1.00,1.00,-0.21484,0.47837,0.55072,-0.29262,-0.21799,0.03425,-0.31037,-0.1055,1.46076
150,1.00,1.00,-0.45507,0.47837,-0.11692,-0.63265,-0.54956,-0.14001,-0.78672,-0.1055,-0.25617
151,1.00,1.00,-0.11028,-0.29701,-0.11692,-0.4343,-0.53561,-0.1271,-0.51452,-0.1055,-0.45816
152,1.00,1.00,2.27986,0.47837,-0.78456,-0.77433,-0.51689,-0.14646,-0.713,0.93406,-0.35716
156,1.00,1.00,-0.47667,-1.07238,-0.78456,-0.97268,-0.55921,-0.16583,-0.99087,-0.1055,-0.57599
157,1.00,1.00,0.38313,1.25375,1.21835,-0.03759,-0.06907,-0.14646,-0.10055,-0.1055,0.24881
158,1.00,1.00,-0.25027,0.47837,-0.11692,-0.1226,-0.32401,-0.09483,-0.47483,-0.1055,-0.49182
159,1.00,1.00,-0.36001,-1.07238,-0.78456,-0.71765,-0.53289,-0.1271,1.24912,-0.1055,-0.18884
161,1.00,1.00,-0.28916,0.47837,0.55072,0.07575,-0.52846,-0.08838,-0.42379,0.93406,-0.54232
162,1.00,1.00,-0.30557,-0.29701,-0.11692,2.03092,1.79064,-0.13356,2.40597,-0.1055,1.19144
163,1.00,1.00,0.53175,-0.29701,-0.11692,0.18909,0.98243,-0.14001,0.36446,-0.1055,-0.273
164,1.00,1.00,0.79963,0.47837,-0.78456,-0.68932,-0.45126,-0.15292,0.44952,-0.1055,-0.34033
165,1.00,1.00,0.22845,-0.29701,-0.78456,-0.49097,-0.53446,-0.14646,-0.713,-0.1055,-0.47499
166,1.00,1.00,-0.33236,-1.07238,-0.78456,-0.5193,-0.44661,-0.14646,-0.25933,-0.1055,-0.44133
170,1.00,1.00,-0.14139,-1.07238,-0.78456,-0.32095,-0.52051,-0.13356,-0.41245,-0.1055,-0.273
171,1.00,1.00,-0.39717,-1.07238,-0.78456,-0.32095,-0.02178,-0.1271,-0.36708,-0.1055,-0.52549
172,1.00,1.00,0.53521,-0.29701,-0.78456,0.38744,0.26525,1.14436,-0.4011,-0.1055,0.14782
174,1.00,1.00,-0.41791,-0.29701,-0.11692,3.10769,0.27455,-0.10128,0.13196,-0.1055,-0.57599
175,1.00,1.00,-0.02906,-1.07238,-0.78456,0.52912,-0.43674,-0.14001,-0.36141,-0.1055,1.17461
176,1.00,1.00,0.26474,0.47837,0.55072,-0.60431,-0.3194,-0.11419,-0.21964,-0.1055,-0.37399
177,1.00,1.00,-0.47408,-1.07238,-0.78456,-0.97268,-0.55921,-0.16583,-0.99087,-0.1055,-0.57599
179,1.00,1.00,-0.411,-1.07238,-0.78456,0.86915,-0.30061,-0.15937,5.88788,-0.1055,-0.39083
180,1.00,1.00,-0.4447,-0.29701,-0.11692,-0.68932,-0.35681,-0.13356,0.05256,-0.1055,-0.45816
182,1.00,1.00,-0.30903,-0.29701,-0.78456,-0.34929,-0.52074,-0.13356,-0.51452,-0.1055,-0.20567
183,1.00,1.00,-0.46198,-1.07238,-0.78456,-0.97268,-0.55921,-0.16583,-0.99087,-0.1055,-0.57599
184,1.00,1.00,-0.46457,-1.07238,-0.78456,-0.97268,-0.55921,-0.16583,-0.99087,-0.1055,-0.57599
185,1.00,1.00,-0.4784,-1.07238,-0.78456,-0.97268,-0.55921,-0.16583,-0.99087,-0.1055,-0.57599
186,1.00,1.00,0.25869,-1.07238,-0.78456,-0.80266,-0.50862,-0.15292,0.15464,-0.1055,0.93895
187,0.00,1.00,-0.35829,0.47837,0.55072,-0.46263,-0.54103,-0.1271,-0.82075,0.93406,-0.47499
188,1.00,1.00,-0.37038,1.25375,-0.78456,3.33437,-0.49057,-0.16583,-1.00222,-0.1055,-0.57599
189,1.00,1.00,1.45463,-1.07238,-0.11692,-0.54764,-0.50974,-0.08838,0.07525,-0.1055,-0.12151
190,1.00,1.00,-0.29261,-0.29701,-0.11692,0.6708,0.51166,0.20206,-0.91715,-0.1055,0.11415
191,1.00,1.00,-0.45334,-1.07238,-0.78456,-0.97268,-0.55921,-0.16583,-0.99087,-0.1055,-0.57599
192,1.00,1.00,-0.48185,-1.07238,-0.78456,-0.97268,-0.55921,-0.16583,-0.99087,-0.1055,-0.57599
193,1.00,1.00,-0.4758,-1.07238,-0.78456,-0.97268,-0.55921,-0.16583,-0.99087,-0.1055,-0.57599
194,1.00,1.00,-0.18805,0.47837,-0.78456,-0.85933,-0.52705,-0.13356,-0.63928,-0.1055,-0.47499
195,1.00,1.00,-0.27274,0.47837,0.55072,-0.1226,0.25412,-0.06901,0.63666,-0.1055,-0.12151
197,1.00,1.00,-0.13621,1.25375,1.21835,-0.37762,0.63538,-0.09483,-0.21964,-0.1055,-0.55915
198,1.00,1.00,-0.19756,-1.07238,-0.78456,-0.5193,-0.52766,-0.11419,-0.53721,-0.1055,-0.45816
199,1.00,1.00,0.22672,1.25375,1.21835,-0.17927,-0.40388,-0.10128,-0.42379,-0.1055,-0.30666
201,1.00,1.00,0.49719,-0.29701,-0.11692,0.18909,0.98243,-0.14001,0.36446,-0.1055,-0.273
204,1.00,1.00,-0.41791,-0.29701,0.55072,-0.60431,-0.32155,0.00198,-0.36708,-0.1055,-0.23933
205,1.00,1.00,-0.29693,1.25375,1.21835,1.20918,1.28463,0.20851,-0.73001,-0.1055,0.11415
206,1.00,1.00,-0.27447,-0.29701,-0.78456,1.91758,1.8478,-0.12065,2.46268,-0.1055,1.25877
207,1.00,1.00,-0.24249,-0.29701,-0.11692,2.42763,1.7908,-0.1271,2.41164,-0.1055,1.15778
208,1.00,1.00,0.8532,-0.29701,-0.11692,-0.49097,-0.54725,-0.14001,-0.39543,-0.1055,-0.3235
209,1.00,1.00,-0.39112,0.47837,0.55072,0.07575,-0.52846,-0.08838,-0.42379,0.93406,-0.54232
210,1.00,1.00,-0.24077,0.47837,0.55072,0.92583,-0.50663,-0.09483,-0.67331,-0.1055,-0.47499
211,1.00,1.00,-0.11115,0.47837,0.55072,0.69914,0.21424,-0.10128,-0.40678,-0.1055,-0.39083
213,1.00,1.00,-0.32372,-0.29701,-0.11692,0.47245,1.07804,0.18915,-0.82075,-0.1055,0.11415
214,1.00,1.00,-0.16904,-1.07238,-0.78456,-0.32095,-0.52051,-0.13356,-0.41245,-0.1055,-0.273
215,1.00,1.00,-0.21743,-0.29701,-0.11692,-0.54764,-0.10386,-0.15937,0.37013,-0.1055,0.24881
216,0.00,1.00,-0.49568,1.25375,-0.78456,0.18909,-0.44495,-0.08838,-0.49751,-0.1055,-0.02051
217,1.00,1.00,0.47818,-0.29701,-0.78456,0.38744,0.26525,1.14436,-0.4011,-0.1055,0.14782
218,1.00,1.00,-0.34705,-0.29701,-0.78456,-0.88767,-0.35341,0.85393,0.14897,-0.1055,-0.273
219,1.00,1.00,0.2345,-0.29701,-0.11692,-0.32095,0.52221,-0.13356,0.12629,-0.1055,-0.08784
220,1.00,1.00,-0.1725,-1.07238,-0.78456,0.6708,-0.43574,-0.14001,-0.36141,-0.1055,1.17461
221,1.00,1.00,-0.37902,0.47837,0.55072,-0.60431,-0.3194,-0.11419,-0.21964,-0.1055,-0.37399
222,1.00,1.00,-0.4879,-1.07238,-0.78456,-0.97268,-0.55921,-0.16583,-0.99087,-0.1055,-0.57599
223,1.00,1.00,-0.4758,-1.07238,-0.78456,-0.97268,-0.55921,-0.16583,-0.99087,-0.1055,-0.57599
225,1.00,1.00,-0.3436,-0.29701,-0.11692,-0.03759,0.05622,-0.1271,-0.42946,-0.1055,-0.00368
226,1.00,1.00,-0.47235,-0.29701,-0.78456,-0.63265,-0.0853,0.11816,-0.33305,-0.1055,0.28248
228,1.00,1.00,0.15154,0.47837,-0.78456,-0.46263,-0.54895,-0.16583,-0.89447,-0.1055,-0.55915
229,1.00,1.00,-0.36088,0.47837,-0.11692,-0.66098,-0.40651,-0.14646,0.08659,-0.1055,-0.55915
230,1.00,1.00,-0.26669,-0.29701,-0.11692,1.86091,1.80805,-0.1271,2.40597,-0.1055,1.25877
231,1.00,1.00,-0.48272,-1.07238,-0.78456,-0.97268,-0.55921,-0.16583,-0.99087,-0.1055,-0.57599
232,1.00,1.00,-0.48445,-1.07238,-0.78456,-0.97268,-0.55921,-0.16583,-0.99087,-0.1055,-0.57599
233,1.00,1.00,-0.48185,-1.07238,-0.78456,-0.97268,-0.55921,-0.16583,-0.99087,-0.1055,-0.57599
234,1.00,1.00,0.04007,-0.29701,-0.11692,-0.32095,-0.46393,-0.1271,-0.64495,-0.1055,-0.273
235,1.00,1.00,0.10056,-0.29701,-0.11692,-0.5193,-0.49893,-0.12065,-0.80374,-0.1055,-0.35716
236,1.00,1.00,0.00464,-0.29701,0.55072,-0.00926,-0.47688,-0.14646,-0.72434,-0.1055,-0.54232
237,1.00,1.00,-0.47148,-1.07238,-0.78456,-0.91601,-0.36781,-0.06256,-0.59958,-0.1055,-0.50866
238,1.00,1.00,-0.47494,-0.29701,0.55072,-0.74599,-0.51791,-0.14001,-0.41245,-0.1055,-0.39083
240,1.00,1.00,-0.20966,1.25375,0.55072,1.20918,-0.49554,-0.1271,-0.60526,-0.1055,-0.08784
242,1.00,1.00,-0.48013,-1.07238,-0.78456,-0.97268,-0.55921,-0.16583,-0.99087,-0.1055,-0.57599
243,1.00,1.00,-0.47494,-1.07238,-0.78456,-0.97268,-0.55921,-0.16583,-0.99087,-0.1055,-0.57599
244,1.00,1.00,-0.47926,-1.07238,-0.78456,-0.97268,-0.55921,-0.16583,-0.99087,-0.1055,-0.57599
245,1.00,1.00,-0.48013,-1.07238,-0.78456,-0.97268,-0.55921,-0.16583,-0.99087,-0.1055,-0.57599
246,1.00,1.00,0.26215,-0.29701,-0.78456,-0.5193,-0.51666,-0.1271,-0.60526,-0.1055,-0.35716
247,1.00,1.00,-0.23126,0.47837,0.55072,-0.1226,0.25412,-0.06901,0.63666,-0.1055,-0.12151
248,1.00,1.00,-0.20188,-1.07238,-0.78456,-0.5193,-0.52756,-0.11419,-0.53721,-0.1055,-0.45816
249,1.00,1.00,-0.3747,1.25375,-0.78456,3.33437,-0.49057,-0.16583,-1.00222,-0.1055,-0.57599
251,1.00,1.00,-0.25632,-0.29701,-0.11692,1.86091,1.7765,-0.1271,2.37762,-0.1055,1.19144
252,1.00,1.00,-0.38507,-1.07238,-0.78456,-0.85933,-0.49833,-0.12065,0.08659,-0.1055,-0.30666
253,1.00,1.00,-0.46371,1.25375,-0.78456,0.04741,-0.46662,1.98985,-0.33873,0.93406,0.75379
254,0.00,1.00,-0.4758,-0.29701,-0.78456,-0.71765,-0.36662,-0.01738,-0.15159,0.93406,-0.3235
255,1.00,1.00,-0.48531,-1.07238,-0.78456,-0.97268,-0.55921,-0.16583,-0.99087,-0.1055,-0.57599
256,1.00,1.00,-0.48531,-1.07238,-0.78456,-0.97268,-0.55921,-0.16583,-0.99087,-0.1055,-0.57599
257,1.00,1.00,-0.48272,-1.07238,-0.78456,-0.97268,-0.55921,-0.16583,-0.99087,-0.1055,-0.57599
258,1.00,1.00,-0.48099,-1.07238,-0.78456,-0.97268,-0.55921,-0.16583,-0.99087,-0.1055,-0.57599
259,1.00,1.00,-0.22262,0.47837,-0.11692,-0.09427,0.20924,-0.13356,0.06391,-0.1055,0.80429
260,1.00,1.00,-0.45852,-1.07238,-0.78456,-0.88767,-0.38855,-0.08192,-0.59958,-0.1055,-0.50866
262,1.00,1.00,-0.24681,-1.07238,-0.78456,-0.34929,-0.02018,-0.1271,-0.36141,-0.1055,-0.52549
263,1.00,1.00,0.03402,-1.07238,-0.78456,-0.46263,0.2605,-0.12065,0.648,-0.1055,-0.172
264,1.00,1.00,-0.31508,0.47837,0.55072,0.18909,-0.53577,-0.10774,-0.46348,-0.1055,-0.39083
265,1.00,1.00,-0.27533,0.47837,0.55072,0.38744,-0.05484,-0.10774,-0.67331,-0.1055,-0.34033
267,1.00,1.00,-0.46111,1.25375,1.21835,-0.06593,-0.50612,-0.12065,-0.4805,-0.1055,-0.55915
268,1.00,1.00,-0.40927,-1.07238,-0.78456,-0.88767,0.37252,-0.01093,0.49489,0.93406,-0.39083
270,1.00,1.00,-0.2615,0.47837,0.55072,-0.60431,-0.51926,-0.09483,-0.08354,-0.1055,-0.25617
271,1.00,1.00,-0.1725,-0.29701,-0.11692,0.18909,-0.53055,-0.13356,-0.50885,-0.1055,-0.55915
272,0.00,1.00,-0.20793,-0.29701,-0.11692,-0.74599,-0.50531,-0.15292,-0.25366,-0.1055,-0.50866
273,1.00,1.00,-0.26842,-0.29701,-0.11692,1.54921,1.80827,-0.1271,2.44567,-0.1055,1.19144
274,1.00,1.00,-0.4879,-1.07238,-0.78456,-0.85933,-0.40266,0.03425,-0.60526,-0.1055,-0.57599
275,0.00,1.00,-0.33755,-1.07238,-0.78456,-0.63265,-0.55286,-0.16583,-0.95685,-0.1055,-0.44133
276,1.00,1.00,0.72359,1.25375,-0.78456,-0.06593,-0.36916,-0.12065,-0.62794,-0.1055,-0.42449
278,1.00,1.00,1.1012,-0.29701,-0.11692,1.23752,1.75021,-0.14646,3.91442,-0.1055,4.97878
279,1.00,1.00,-0.47062,0.47837,-0.11692,-0.4343,-0.47396,-0.1271,-0.75837,-0.1055,0.19831
